itemid,name,source_type,confidence,policy_hint,reason,path_family,file,line,context,auto_live_promotion
18188,crude_arrow_+7,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,ITEM_SCRIPT,scripts/items/old_quiver_+7.lua,14,"local itemObject = {} ||  || itemObject.onItemCheck = function(target, item, caster) ||     return xi.itemUtils.itemBoxOnItemCheck(target) || end ||  || itemObject.onItemUse = function(target) ||     npcUtil.giveItem(target, { { xi.item.CRUDE_ARROW_P7, math.randomInt(10, 20) } }) || end ||  || return itemObject",0
18189,dogbolt,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,ITEM_SCRIPT,scripts/items/old_bolt_box.lua,14,"local itemObject = {} ||  || itemObject.onItemCheck = function(target, item, caster) ||     return xi.itemUtils.itemBoxOnItemCheck(target) || end ||  || itemObject.onItemUse = function(target) ||     npcUtil.giveItem(target, { { xi.item.DOGBOLT, math.randomInt(10, 20) } }) || end ||  || return itemObject",0
18190,dogbolt_+1,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,ITEM_SCRIPT,scripts/items/old_bolt_box_+1.lua,14,"local itemObject = {} ||  || itemObject.onItemCheck = function(target, item, caster) ||     return xi.itemUtils.itemBoxOnItemCheck(target) || end ||  || itemObject.onItemUse = function(target) ||     npcUtil.giveItem(target, { { xi.item.DOGBOLT_P1, math.randomInt(10, 20) } }) || end ||  || return itemObject",0
18191,dogbolt_+2,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,ITEM_SCRIPT,scripts/items/old_bolt_box_+2.lua,14,"local itemObject = {} ||  || itemObject.onItemCheck = function(target, item, caster) ||     return xi.itemUtils.itemBoxOnItemCheck(target) || end ||  || itemObject.onItemUse = function(target) ||     npcUtil.giveItem(target, { { xi.item.DOGBOLT_P2, math.randomInt(10, 20) } }) || end ||  || return itemObject",0
18192,dogbolt_+3,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,ITEM_SCRIPT,scripts/items/old_bolt_box_+3.lua,14,"local itemObject = {} ||  || itemObject.onItemCheck = function(target, item, caster) ||     return xi.itemUtils.itemBoxOnItemCheck(target) || end ||  || itemObject.onItemUse = function(target) ||     npcUtil.giveItem(target, { { xi.item.DOGBOLT_P3, math.randomInt(10, 20) } }) || end ||  || return itemObject",0
18193,dogbolt_+4,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,ITEM_SCRIPT,scripts/items/old_bolt_box_+4.lua,14,"local itemObject = {} ||  || itemObject.onItemCheck = function(target, item, caster) ||     return xi.itemUtils.itemBoxOnItemCheck(target) || end ||  || itemObject.onItemUse = function(target) ||     npcUtil.giveItem(target, { { xi.item.DOGBOLT_P4, math.randomInt(10, 20) } }) || end ||  || return itemObject",0
18194,dogbolt_+5,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,ITEM_SCRIPT,scripts/items/old_bolt_box_+5.lua,14,"local itemObject = {} ||  || itemObject.onItemCheck = function(target, item, caster) ||     return xi.itemUtils.itemBoxOnItemCheck(target) || end ||  || itemObject.onItemUse = function(target) ||     npcUtil.giveItem(target, { { xi.item.DOGBOLT_P5, math.randomInt(10, 20) } }) || end ||  || return itemObject",0
18195,antique_bullet,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,ITEM_SCRIPT,scripts/items/old_bullet_box.lua,14,"local itemObject = {} ||  || itemObject.onItemCheck = function(target, item, caster) ||     return xi.itemUtils.itemBoxOnItemCheck(target) || end ||  || itemObject.onItemUse = function(target) ||     npcUtil.giveItem(target, { { xi.item.ANTIQUE_BULLET, math.randomInt(10, 20) } }) || end ||  || return itemObject",0
18221,martial_bhuj,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Bearclaw_Pinnacle/npcs/Armoury_Crate.lua,62,"--         { || --             { itemid = xi.item.NONE,         droprate = 950 }, -- nothing || --             { itemid = xi.item.CLOUD_EVOKER, droprate =  50 }, -- Cloud Evoker || --         }, ||  || --         { || --             { itemid = xi.item.NONE,                 droprate = 250 }, -- nothing || --             { itemid = xi.item.MARTIAL_BHUJ,         droprate = 125 }, -- Martial Bhuj || --             { itemid = xi.item.MARTIAL_GUN,          droprate = 125 }, -- Martial Gun || --             { itemid = xi.item.MARTIAL_STAFF,        droprate = 125 }, -- Martial Staff || --             { itemid = xi.item.HEXEREI_CAPE,         droprate = 125 }, -- Hexerei Cape || --             { itemid = xi.item.SETTLERS_CAPE,        droprate = 125 }, -- Settler's Cape || --             { itemid = xi.item.SCROLL_OF_RAISE_III,  droprate = 125 }, -- Scroll of Raise III || --         }, ||",0
18221,martial_bhuj,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Bearclaw_Pinnacle/npcs/Armoury_Crate.lua,72,"--             { itemid = xi.item.HEXEREI_CAPE,         droprate = 125 }, -- Hexerei Cape || --             { itemid = xi.item.SETTLERS_CAPE,        droprate = 125 }, -- Settler's Cape || --             { itemid = xi.item.SCROLL_OF_RAISE_III,  droprate = 125 }, -- Scroll of Raise III || --         }, ||  || --         { || --             { itemid = xi.item.NONE,                droprate = 250 }, -- nothing || --             { itemid = xi.item.MARTIAL_BHUJ,        droprate = 125 }, -- Martial Bhuj || --             { itemid = xi.item.MARTIAL_GUN,         droprate = 125 }, -- Martial Gun || --             { itemid = xi.item.MARTIAL_STAFF,       droprate = 125 }, -- Martial Staff || --             { itemid = xi.item.HEXEREI_CAPE,        droprate = 125 }, -- Hexerei Cape || --             { itemid = xi.item.SETTLERS_CAPE,       droprate = 125 }, -- Settler's Cape || --             { itemid = xi.item.SCROLL_OF_RAISE_III, droprate = 125 }, -- Scroll of Raise III || --         }, || --     },",0
18235,corsair_bullet,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,ITEM_SCRIPT,scripts/items/corsair_bullet_pouch.lua,14,"local itemObject = {} ||  || itemObject.onItemCheck = function(target, item, caster) ||     return xi.itemUtils.itemBoxOnItemCheck(target) || end ||  || itemObject.onItemUse = function(target) ||     npcUtil.giveItem(target, { { xi.item.CORSAIR_BULLET, 99 } }) || end ||  || return itemObject",0
18377,mercurial_sword,QUEST_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,QUEST,scripts/quests/otherAreas/Inside_the_Belly.lua,32,"}, ||  ||     [xi.item.RYUGU_TITAN] = ||     { ||         gil = 800, ||         items = ||         { ||             { chance = 1.3, itemId = xi.item.MERCURIAL_SWORD }, ||         } ||     }, ||  ||     [xi.item.GIANT_DONKO_1] = ||     { ||         gil = 96, ||         items =",0
18380,martial_sword,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Bearclaw_Pinnacle/npcs/Armoury_Crate.lua,28,"--         { || --             { itemid = xi.item.NONE,         droprate = 950 }, -- nothing || --             { itemid = xi.item.CLOUD_EVOKER, droprate =  50 }, -- Cloud Evoker || --         }, ||  || --         { || --             { itemid = xi.item.NONE,                droprate = 325 }, -- nothing || --             { itemid = xi.item.MARTIAL_SWORD,       droprate = 225 }, -- Martial Sword || --             { itemid = xi.item.SHAMO,               droprate = 125 }, -- Shamo || --             { itemid = xi.item.VENTURERS_BELT,      droprate =  50 }, -- Venturer's Belt || --             { itemid = xi.item.SERENE_RING,         droprate = 100 }, -- Serene Ring || --             { itemid = xi.item.SCROLL_OF_RAISE_III, droprate = 175 }, -- Scroll of Raise III || --         }, ||  || --         {",0
18380,martial_sword,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Bearclaw_Pinnacle/npcs/Armoury_Crate.lua,37,"--             { itemid = xi.item.VENTURERS_BELT,      droprate =  50 }, -- Venturer's Belt || --             { itemid = xi.item.SERENE_RING,         droprate = 100 }, -- Serene Ring || --             { itemid = xi.item.SCROLL_OF_RAISE_III, droprate = 175 }, -- Scroll of Raise III || --         }, ||  || --         { || --             { itemid = xi.item.NONE,                droprate = 325 }, -- nothing || --             { itemid = xi.item.MARTIAL_SWORD,       droprate = 225 }, -- Martial Sword || --             { itemid = xi.item.SHAMO,               droprate = 125 }, -- Shamo || --             { itemid = xi.item.VENTURERS_BELT,      droprate =  50 }, -- Venturer's Belt || --             { itemid = xi.item.SERENE_RING,         droprate = 100 }, -- Serene Ring || --             { itemid = xi.item.SCROLL_OF_RAISE_III, droprate = 175 }, -- Scroll of Raise III || --         }, || --     }, ||",0
18409,jadagna_-1,QUEST_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,QUEST,scripts/quests/ahtUrhgan/Promotion_Second_Lieutenant.lua,169,"{ ||             ['Abquhbah'] = ||             { ||                 onTrade = function(player, npc, trade) ||                     local beastmenItems = ||                     { ||                         xi.item.MACUAHUITL_M1, xi.item.MAMOOL_JA_COLLAR, xi.item.MAMOOL_JA_HELM, ||                         xi.item.JADAGNA_M1, xi.item.JANUWIYAH_M1, xi.item.TARIQAH_M1, ||                         xi.item.TROLL_PAULDRON, xi.item.TROLL_VAMBRACE, xi.item.LAMIAN_ARMLET, ||                         xi.item.LAMIAN_KAMAN_M1, xi.item.QUTRUB_GORGET ||                     } ||  ||                     for _, requiredTrade in pairs(beastmenItems) do ||                         if npcUtil.tradeHasExactly(trade, { requiredTrade }) then ||                             return quest:progressEvent(5077)",0
18688,lamian_kaman_-1,QUEST_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,QUEST,scripts/quests/ahtUrhgan/Promotion_Second_Lieutenant.lua,171,"{ ||                 onTrade = function(player, npc, trade) ||                     local beastmenItems = ||                     { ||                         xi.item.MACUAHUITL_M1, xi.item.MAMOOL_JA_COLLAR, xi.item.MAMOOL_JA_HELM, ||                         xi.item.JADAGNA_M1, xi.item.JANUWIYAH_M1, xi.item.TARIQAH_M1, ||                         xi.item.TROLL_PAULDRON, xi.item.TROLL_VAMBRACE, xi.item.LAMIAN_ARMLET, ||                         xi.item.LAMIAN_KAMAN_M1, xi.item.QUTRUB_GORGET ||                     } ||  ||                     for _, requiredTrade in pairs(beastmenItems) do ||                         if npcUtil.tradeHasExactly(trade, { requiredTrade }) then ||                             return quest:progressEvent(5077) ||                         end ||                     end",0
19025,pole_grip,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,ITEM_SCRIPT,scripts/tests/systems/items/equip.lua,88,"assert(player:getEquippedItem(xi.slot.MAIN):getID() == xi.item.WAKIZASHI, 'main did not swap') ||         assert(player:getEquippedItem(xi.slot.SUB), 'offhand wrongly removed on a main swap') ||         assert(player:getEquippedItem(xi.slot.SUB):getID() == xi.item.BRONZE_KNIFE, 'offhand changed') ||     end) ||  ||     it('switching from a two-handed weapon with a grip to a one-handed weapon drops the grip', function() ||         player:addItem(xi.item.GREATSWORD) ||         player:addItem(xi.item.POLE_GRIP) ||         player:addItem(xi.item.BRONZE_SWORD) ||         player:equipItem(xi.item.GREATSWORD, nil, xi.slot.MAIN) ||         player:equipItem(xi.item.POLE_GRIP, nil, xi.slot.SUB) ||         assert(player:getEquippedItem(xi.slot.SUB):getID() == xi.item.POLE_GRIP, 'grip not equipped') ||  ||         player:equipItem(xi.item.BRONZE_SWORD, nil, xi.slot.MAIN) -- two-handed -> one-handed ||",0
19025,pole_grip,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,ITEM_SCRIPT,scripts/tests/systems/items/equip.lua,91,"end) ||  ||     it('switching from a two-handed weapon with a grip to a one-handed weapon drops the grip', function() ||         player:addItem(xi.item.GREATSWORD) ||         player:addItem(xi.item.POLE_GRIP) ||         player:addItem(xi.item.BRONZE_SWORD) ||         player:equipItem(xi.item.GREATSWORD, nil, xi.slot.MAIN) ||         player:equipItem(xi.item.POLE_GRIP, nil, xi.slot.SUB) ||         assert(player:getEquippedItem(xi.slot.SUB):getID() == xi.item.POLE_GRIP, 'grip not equipped') ||  ||         player:equipItem(xi.item.BRONZE_SWORD, nil, xi.slot.MAIN) -- two-handed -> one-handed ||  ||         assert(player:getEquippedItem(xi.slot.MAIN):getID() == xi.item.BRONZE_SWORD, 'main did not swap') ||         assert(player:getEquippedItem(xi.slot.SUB) == nil, 'grip should drop on a one-handed main') ||     end)",0
19025,pole_grip,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,ITEM_SCRIPT,scripts/tests/systems/items/equip.lua,92,"||     it('switching from a two-handed weapon with a grip to a one-handed weapon drops the grip', function() ||         player:addItem(xi.item.GREATSWORD) ||         player:addItem(xi.item.POLE_GRIP) ||         player:addItem(xi.item.BRONZE_SWORD) ||         player:equipItem(xi.item.GREATSWORD, nil, xi.slot.MAIN) ||         player:equipItem(xi.item.POLE_GRIP, nil, xi.slot.SUB) ||         assert(player:getEquippedItem(xi.slot.SUB):getID() == xi.item.POLE_GRIP, 'grip not equipped') ||  ||         player:equipItem(xi.item.BRONZE_SWORD, nil, xi.slot.MAIN) -- two-handed -> one-handed ||  ||         assert(player:getEquippedItem(xi.slot.MAIN):getID() == xi.item.BRONZE_SWORD, 'main did not swap') ||         assert(player:getEquippedItem(xi.slot.SUB) == nil, 'grip should drop on a one-handed main') ||     end) ||",0
19182,ruszor_arrow,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Port_Bastok/npcs/Nokkhi_Jinjahl.lua,29,"{ xi.item.GARGOUILLE_ARROW,    xi.item.GARGOUILLE_QUIVER         }, ||         { xi.item.HORN_ARROW,          xi.item.HORN_QUIVER               }, ||         { xi.item.IRON_ARROW,          xi.item.IRON_QUIVER               }, ||         { xi.item.KABURA_ARROW,        xi.item.KABURA_QUIVER             }, ||         { xi.item.MANTID_ARROW,        xi.item.MANTID_QUIVER             }, ||         { xi.item.RAKAZNAR_ARROW,      xi.item.RAKAZNAR_QUIVER           }, ||         { xi.item.RAAZ_ARROW,          xi.item.RAAZ_QUIVER               }, ||         { xi.item.RUSZOR_ARROW,        xi.item.RUSZOR_QUIVER             }, ||         { xi.item.SCORPION_ARROW,      xi.item.SCORPION_QUIVER           }, ||         { xi.item.SILVER_ARROW,        xi.item.SILVER_QUIVER             }, ||         { xi.item.SLEEP_ARROW,         xi.item.SLEEP_QUIVER              }, ||         { xi.item.STONE_ARROW,         xi.item.STONE_QUIVER              }, ||         { xi.item.TULFAIRE_ARROW,      xi.item.TULFAIRE_QUIVER           }, ||  ||         { xi.item.ABRASION_BOLT,       xi.item.ABRASION_BOLT_QUIVER      },",0
19182,ruszor_arrow,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Southern_San_dOria/npcs/Nokkhi_Jinjahl.lua,29,"{ xi.item.GARGOUILLE_ARROW,    xi.item.GARGOUILLE_QUIVER         }, ||         { xi.item.HORN_ARROW,          xi.item.HORN_QUIVER               }, ||         { xi.item.IRON_ARROW,          xi.item.IRON_QUIVER               }, ||         { xi.item.KABURA_ARROW,        xi.item.KABURA_QUIVER             }, ||         { xi.item.MANTID_ARROW,        xi.item.MANTID_QUIVER             }, ||         { xi.item.RAKAZNAR_ARROW,      xi.item.RAKAZNAR_QUIVER           }, ||         { xi.item.RAAZ_ARROW,          xi.item.RAAZ_QUIVER               }, ||         { xi.item.RUSZOR_ARROW,        xi.item.RUSZOR_QUIVER             }, ||         { xi.item.SCORPION_ARROW,      xi.item.SCORPION_QUIVER           }, ||         { xi.item.SILVER_ARROW,        xi.item.SILVER_QUIVER             }, ||         { xi.item.SLEEP_ARROW,         xi.item.SLEEP_QUIVER              }, ||         { xi.item.STONE_ARROW,         xi.item.STONE_QUIVER              }, ||         { xi.item.TULFAIRE_ARROW,      xi.item.TULFAIRE_QUIVER           }, ||  ||         { xi.item.ABRASION_BOLT,       xi.item.ABRASION_BOLT_QUIVER      },",0
19182,ruszor_arrow,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Windurst_Woods/npcs/Nokkhi_Jinjahl.lua,29,"{ xi.item.GARGOUILLE_ARROW,    xi.item.GARGOUILLE_QUIVER         }, ||         { xi.item.HORN_ARROW,          xi.item.HORN_QUIVER               }, ||         { xi.item.IRON_ARROW,          xi.item.IRON_QUIVER               }, ||         { xi.item.KABURA_ARROW,        xi.item.KABURA_QUIVER             }, ||         { xi.item.MANTID_ARROW,        xi.item.MANTID_QUIVER             }, ||         { xi.item.RAKAZNAR_ARROW,      xi.item.RAKAZNAR_QUIVER           }, ||         { xi.item.RAAZ_ARROW,          xi.item.RAAZ_QUIVER               }, ||         { xi.item.RUSZOR_ARROW,        xi.item.RUSZOR_QUIVER             }, ||         { xi.item.SCORPION_ARROW,      xi.item.SCORPION_QUIVER           }, ||         { xi.item.SILVER_ARROW,        xi.item.SILVER_QUIVER             }, ||         { xi.item.SLEEP_ARROW,         xi.item.SLEEP_QUIVER              }, ||         { xi.item.STONE_ARROW,         xi.item.STONE_QUIVER              }, ||         { xi.item.TULFAIRE_ARROW,      xi.item.TULFAIRE_QUIVER           }, ||  ||         { xi.item.ABRASION_BOLT,       xi.item.ABRASION_BOLT_QUIVER      },",0
19182,ruszor_arrow,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,ITEM_SCRIPT,scripts/items/ruszor_quiver.lua,14,"local itemObject = {} ||  || itemObject.onItemCheck = function(target, item, caster) ||     return xi.itemUtils.itemBoxOnItemCheck(target) || end ||  || itemObject.onItemUse = function(target) ||     npcUtil.giveItem(target, { { xi.item.RUSZOR_ARROW, 99 } }) || end ||  || return itemObject",0
19182,ruszor_arrow,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,OTHER,scripts/tests/packets/s2c/0x028_battle2/ranged.lua,161,"stub('xi.combat.ranged.attackDistancePenalty', 14) ||             player:changeJob(xi.job.RNG) ||             player:setLevel(99) ||             player:setMod(xi.mod.RACC, 1000) ||             player:setMod(xi.mod.RATTP, 1000) ||             player:setMod(xi.mod.CRITHITRATE, 100) ||             player:addItem(xi.item.YOICHINOYUMI_119) ||             player:addItem(xi.item.RUSZOR_ARROW, 99) ||             player:equipItem(xi.item.YOICHINOYUMI_119) ||             player:equipItem(xi.item.RUSZOR_ARROW) ||             player.actions:engage(mob) ||             for i = 1, 5 do ||                 player.actions:rangedAttack(mob) ||                 xi.test.world:skipTime(10) ||                 xi.test.world:skipTime(10)",0
19182,ruszor_arrow,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,OTHER,scripts/tests/packets/s2c/0x028_battle2/ranged.lua,163,"player:setLevel(99) ||             player:setMod(xi.mod.RACC, 1000) ||             player:setMod(xi.mod.RATTP, 1000) ||             player:setMod(xi.mod.CRITHITRATE, 100) ||             player:addItem(xi.item.YOICHINOYUMI_119) ||             player:addItem(xi.item.RUSZOR_ARROW, 99) ||             player:equipItem(xi.item.YOICHINOYUMI_119) ||             player:equipItem(xi.item.RUSZOR_ARROW) ||             player.actions:engage(mob) ||             for i = 1, 5 do ||                 player.actions:rangedAttack(mob) ||                 xi.test.world:skipTime(10) ||                 xi.test.world:skipTime(10) ||             end ||         end,",0
19183,dark_adaman_bolt,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Port_Bastok/npcs/Nokkhi_Jinjahl.lua,45,"{ xi.item.ACID_BOLT,           xi.item.ACID_BOLT_QUIVER          }, ||         { xi.item.ADAMAN_BOLT,         xi.item.ADAMAN_BOLT_QUIVER        }, ||         { xi.item.ADLIVUN_BOLT,        xi.item.ADLIVUN_BOLT_QUIVER       }, ||         { xi.item.BISMUTH_BOLT,        xi.item.BISMUTH_BOLT_QUIVER       }, ||         { xi.item.BLIND_BOLT,          xi.item.BLIND_BOLT_QUIVER         }, ||         { xi.item.BLOODY_BOLT,         xi.item.BLOODY_BOLT_QUIVER        }, ||         { xi.item.DAMASCUS_BOLT,       xi.item.DAMASCUS_BOLT_QUIVER      }, ||         { xi.item.DARK_ADAMAN_BOLT,    xi.item.DARK_ADAMAN_BOLT_QUIVER   }, ||         { xi.item.DARKLING_BOLT,       xi.item.DARKLING_BOLT_QUIVER      }, ||         { xi.item.DARKSTEEL_BOLT,      xi.item.DARKSTEEL_BOLT_QUIVER     }, ||         { xi.item.EMINENT_BOLT,        xi.item.EMINENT_BOLT_QUIVER       }, ||         { xi.item.FUSION_BOLT,         xi.item.FUSION_BOLT_QUIVER        }, ||         { xi.item.GASHING_BOLT,        xi.item.GASHING_BOLT_QUIVER       }, ||         { xi.item.HOLY_BOLT,           xi.item.HOLY_BOLT_QUIVER          }, ||         { xi.item.MIDRIUM_BOLT,        xi.item.MIDRIUM_BOLT_QUIVER       },",0
